2018-01-25 08:40:43.515 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (10 of 2258): ujhelyiz/org.eclipse.sirius
2018-01-25 08:40:44.138 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/pcdavid/org.eclipse.sirius/3d7195c236dc53fe4d373dbf6dad760a3d0d7f7c/plugins/org.eclipse.sirius.tests.junit/data/unit/interpreter/validateExpression/ValidateExpression.odesign
2018-01-25 08:40:44.139 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/ValidateExpression_2.odesign
2018-01-25 08:40:44.139 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (11 of 2258): pcdavid/org.eclipse.sirius
2018-01-25 08:40:44.681 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/gemoc/org.eclipse.sirius/97bb7b9a1ec59d7a067a0a7e2b94a78bd455c1a1/plugins/org.eclipse.sirius.tests.junit/data/unit/interpreter/validateExpression/ValidateExpression.odesign
2018-01-25 08:40:44.681 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/ValidateExpression_3.odesign
2018-01-25 08:40:44.682 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (12 of 2258): gemoc/org.eclipse.sirius
2018-01-25 08:40:45.270 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/CohesionForce/ecfrance-sirius/f668dd1a3082049733606a42cc183b05c4926403/plugins/org.eclipse.sirius.tests.swtbot/data/unit/refresh/labelAlignment/VP-2033.odesign
2018-01-25 08:40:45.271 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/VP-2033_1.odesign
2018-01-25 08:40:45.271 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (13 of 2258): CohesionForce/ecfrance-sirius
2018-01-25 08:40:45.876 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/CohesionForce/ecfrance-sirius/f668dd1a3082049733606a42cc183b05c4926403/plugins/org.eclipse.sirius.tests.swtbot/data/unit/refresh/resizeKind/VP-2564/VP-2564.odesign
2018-01-25 08:40:45.877 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/VP-2564_1.odesign
2018-01-25 08:40:45.877 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (14 of 2258): CohesionForce/ecfrance-sirius
2018-01-25 08:40:46.461 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/lengyela89/sirius-custom/daae0310a7c875cad37254a536540fc80eada818/plugins/org.eclipse.sirius.tests.junit/data/unit/interpreter/validateExpression/ValidateExpression.odesign
2018-01-25 08:40:46.461 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/ValidateExpression_4.odesign
2018-01-25 08:40:46.461 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (15 of 2258): lengyela89/sirius-custom
2018-01-25 08:40:47.096 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/pcdavid/org.eclipse.sirius/300c4e8a845d4bd3b0a146eb054e28a73b340016/plugins/org.eclipse.sirius.tests.swtbot/data/unit/refresh/labelAlignment/VP-2033.odesign
2018-01-25 08:40:47.096 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/VP-2033_2.odesign
2018-01-25 08:40:47.097 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (16 of 2258): pcdavid/org.eclipse.sirius
2018-01-25 08:40:48.093 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/pcdavid/org.eclipse.sirius/300c4e8a845d4bd3b0a146eb054e28a73b340016/plugins/org.eclipse.sirius.tests.swtbot/data/unit/refresh/resizeKind/VP-2564/VP-2564.odesign
2018-01-25 08:40:48.093 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/VP-2564_2.odesign
2018-01-25 08:40:48.093 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (17 of 2258): pcdavid/org.eclipse.sirius
2018-01-25 08:40:48.651 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/gemoc/org.eclipse.sirius/97bb7b9a1ec59d7a067a0a7e2b94a78bd455c1a1/plugins/org.eclipse.sirius.tests.swtbot/data/unit/refresh/labelAlignment/VP-2033.odesign
2018-01-25 08:40:48.651 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/VP-2033_3.odesign
2018-01-25 08:40:48.651 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (18 of 2258): gemoc/org.eclipse.sirius
2018-01-25 08:40:49.247 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/gemoc/org.eclipse.sirius/97bb7b9a1ec59d7a067a0a7e2b94a78bd455c1a1/plugins/org.eclipse.sirius.tests.swtbot/data/unit/refresh/resizeKind/VP-2564/VP-2564.odesign
2018-01-25 08:40:49.247 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/VP-2564_3.odesign
2018-01-25 08:40:49.247 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (19 of 2258): gemoc/org.eclipse.sirius
2018-01-25 08:40:49.745 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/SpaceWireOS-Modeler/DiagramEditor/cf92f353495e73795e1c57f85f5de64971f68d30/jp.pizzafactory.authoring.spacewireos/description/spacewireos.odesign
2018-01-25 08:40:49.745 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/spacewireos.odesign
2018-01-25 08:40:49.745 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (20 of 2258): SpaceWireOS-Modeler/DiagramEditor
2018-01-25 08:40:50.396 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/lengyela89/sirius-custom/daae0310a7c875cad37254a536540fc80eada818/plugins/org.eclipse.sirius.tests.swtbot/data/unit/refresh/labelAlignment/VP-2033.odesign
2018-01-25 08:40:50.396 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/VP-2033_4.odesign
2018-01-25 08:40:50.396 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (21 of 2258): lengyela89/sirius-custom
2018-01-25 08:40:50.997 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/lengyela89/sirius-custom/daae0310a7c875cad37254a536540fc80eada818/plugins/org.eclipse.sirius.tests.swtbot/data/unit/refresh/resizeKind/VP-2564/VP-2564.odesign
2018-01-25 08:40:50.997 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/VP-2564_4.odesign
2018-01-25 08:40:50.997 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (22 of 2258): lengyela89/sirius-custom
2018-01-25 08:40:51.573 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/test-apogy/ca.gc.asc_csa.apogy/37890b0d69b07f5c5850e323e22827b9adf57260/bundles/ca.gc.asc_csa.apogy.core.ui.sirius/description/apogy_core_ui_sirius.odesign
2018-01-25 08:40:51.573 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/apogy_core_ui_sirius.odesign
2018-01-25 08:40:51.573 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (23 of 2258): test-apogy/ca.gc.asc_csa.apogy
2018-01-25 08:40:52.155 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/pcdavid/org.eclipse.sirius/089ecb94010986c6cdd7a5d86c90a558693ed000/plugins/org.eclipse.sirius.tests.swtbot/data/unit/tools/creation/borderedNode/borderedNode.odesign
2018-01-25 08:40:52.156 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/borderedNode.odesign
2018-01-25 08:40:52.156 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (24 of 2258): pcdavid/org.eclipse.sirius
2018-01-25 08:40:52.853 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/ujhelyiz/org.eclipse.sirius/07fe8ef7217b0a5275b43dad11582e1f3211a3d9/plugins/org.eclipse.sirius.tests.swtbot/data/unit/tools/creation/borderedNode/borderedNode.odesign
2018-01-25 08:40:52.853 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/borderedNode_1.odesign
2018-01-25 08:40:52.853 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (25 of 2258): ujhelyiz/org.eclipse.sirius
2018-01-25 08:40:53.479 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/CohesionForce/ecfrance-sirius/f668dd1a3082049733606a42cc183b05c4926403/plugins/org.eclipse.sirius.tests.swtbot/data/unit/tools/creation/borderedNode/borderedNode.odesign
2018-01-25 08:40:53.480 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/borderedNode_2.odesign
2018-01-25 08:40:53.480 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (26 of 2258): CohesionForce/ecfrance-sirius
2018-01-25 08:40:53.957 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/IncQueryLabs/smarthome-cep-demonstrator/9fba5ba75b03e2ac67c1842c3b2cb2a429244b18/model/com.incquerylabs.smarthome.model.ruleeditor/description/smarthome.odesign
2018-01-25 08:40:53.957 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/smarthome.odesign
2018-01-25 08:40:53.957 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (27 of 2258): IncQueryLabs/smarthome-cep-demonstrator
2018-01-25 08:40:54.440 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/LorenzoBettini/vdml4rs/39a5c72800c99445c4d2fd748ac30107684ab763/emf.vdml.design/description/vdml.odesign
2018-01-25 08:40:54.440 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/vdml.odesign
2018-01-25 08:40:54.440 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (28 of 2258): LorenzoBettini/vdml4rs
2018-01-25 08:40:55.024 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/gemoc/org.eclipse.sirius/97bb7b9a1ec59d7a067a0a7e2b94a78bd455c1a1/plugins/org.eclipse.sirius.tests.swtbot/data/unit/tools/creation/borderedNode/borderedNode.odesign
2018-01-25 08:40:55.024 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/borderedNode_3.odesign
2018-01-25 08:40:55.025 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (29 of 2258): gemoc/org.eclipse.sirius
2018-01-25 08:40:55.602 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/grammarware/sle16/0bf8835ccbe1cd28e21da7e41fe830726ff1d8b7/bousse/framework-sources/gemoc-studio.wiki/SigPML/files/sigpmlTuto.odesign
2018-01-25 08:40:55.602 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/sigpmlTuto.odesign
2018-01-25 08:40:55.602 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (30 of 2258): grammarware/sle16
2018-01-25 08:40:56.223 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/ujhelyiz/org.eclipse.sirius/07fe8ef7217b0a5275b43dad11582e1f3211a3d9/plugins/org.eclipse.sirius.tests.junit/data/unit/refresh/iconRefresh/Bug475685/Bug475685.odesign
2018-01-25 08:40:56.223 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/Bug475685.odesign
2018-01-25 08:40:56.223 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (31 of 2258): ujhelyiz/org.eclipse.sirius
2018-01-25 08:40:56.854 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/lengyela89/sirius-custom/daae0310a7c875cad37254a536540fc80eada818/plugins/org.eclipse.sirius.tests.swtbot/data/unit/tools/creation/borderedNode/borderedNode.odesign
2018-01-25 08:40:56.854 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/borderedNode_4.odesign
2018-01-25 08:40:56.854 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (32 of 2258): lengyela89/sirius-custom
2018-01-25 08:40:57.460 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/ujhelyiz/org.eclipse.sirius/07fe8ef7217b0a5275b43dad11582e1f3211a3d9/plugins/org.eclipse.sirius.tests.junit/data/unit/tools/setValue/EEnumAttributeType.odesign
2018-01-25 08:40:57.460 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/EEnumAttributeType.odesign
2018-01-25 08:40:57.461 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (33 of 2258): ujhelyiz/org.eclipse.sirius
2018-01-25 08:40:57.978 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/StephaneMangin/VideoGen-xDsml/82dedcb0145ccbf4c04f364b4c69831f4bb01007/org.istic.idm.xtext.videogen.design/description/videogen.odesign
2018-01-25 08:40:57.978 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-sirius/search/videogen.odesign
